0  	19    	0.893498	0.0501327  	0.796374	0.94351 
1  	14    	0.933979	0.00671976 	0.920473	0.94351 
2  	16    	0.937574	0.00228606 	0.933694	0.94351 
3  	16    	0.938929	0.0018704  	0.9372  	0.94351 
4  	13    	0.939614	0.00177452 	0.9376  	0.94351 
5  	14    	0.940109	0.00161224 	0.938101	0.94351 
6  	15    	0.94089 	0.00126662 	0.939103	0.94351 
7  	16    	0.941823	0.000729004	0.940805	0.94351 
8  	17    	0.942144	0.0008106  	0.941206	0.944511
9  	14    	0.942835	0.00166395 	0.942007	0.949018
10 	16    	0.942903	0.00164179 	0.942007	0.949018
11 	16    	0.943098	0.00160122 	0.942007	0.949018
12 	16    	0.943135	0.00158363 	0.942007	0.949018
13 	17    	0.943757	0.00180855 	0.942007	0.949018
14 	17    	0.944227	0.001919   	0.942708	0.949018
15 	16    	0.94468 	0.0019673  	0.942909	0.949018
16 	14    	0.94555 	0.00218092 	0.94351 	0.949018
17 	11    	0.947042	0.00178013 	0.944511	0.949018
18 	15    	0.947606	0.00145141 	0.944511	0.949018
19 	13    	0.948439	0.000445073	0.947917	0.949018
20 	14    	0.948591	0.000450106	0.948117	0.949018
21 	16    	0.948639	0.000445076	0.948117	0.949018
22 	12    	0.948781	0.000396956	0.948117	0.949018
23 	17    	0.948876	0.000328711	0.948117	0.949018
24 	17    	0.948924	0.000276651	0.948117	0.949018
25 	14    	0.949034	6.70933e-05	0.949018	0.949319
26 	17    	0.949034	6.70933e-05	0.949018	0.949319
27 	16    	0.949034	6.70933e-05	0.949018	0.949319
28 	15    	0.949034	6.70933e-05	0.949018	0.949319
29 	14    	0.949066	0.000109563	0.949018	0.949319
30 	16    	0.949082	0.000122495	0.949018	0.949319
31 	17    	0.949097	0.00013231 	0.949018	0.949319
32 	15    	0.949113	0.000139666	0.949018	0.949319
33 	15    	0.949161	0.000150025	0.949018	0.949319
34 	15    	0.949161	0.000150025	0.949018	0.949319
35 	17    	0.949161	0.000150025	0.949018	0.949319
36 	16    	0.949192	0.000148349	0.949018	0.949319
37 	16    	0.949224	0.000139666	0.949018	0.949319
38 	15    	0.949271	0.000109563	0.949018	0.949319
39 	17    	0.949303	6.70933e-05	0.949018	0.949319
40 	16    	0.949319	0          	0.949319	0.949319
41 	12    	0.949319	0          	0.949319	0.949319
42 	17    	0.949319	0          	0.949319	0.949319
43 	13    	0.949319	0          	0.949319	0.949319
44 	14    	0.949319	0          	0.949319	0.949319
45 	13    	0.949319	0          	0.949319	0.949319
46 	14    	0.949319	0          	0.949319	0.949319
47 	14    	0.949319	0          	0.949319	0.949319
48 	15    	0.949319	0          	0.949319	0.949319
49 	16    	0.949319	0          	0.949319	0.949319
50 	14    	0.949319	0          	0.949319	0.949319
51 	16    	0.949319	0          	0.949319	0.949319
52 	14    	0.949319	0          	0.949319	0.949319
53 	17    	0.949319	0          	0.949319	0.949319
54 	14    	0.949319	0          	0.949319	0.949319
55 	16    	0.949319	0          	0.949319	0.949319
56 	16    	0.949319	0          	0.949319	0.949319
57 	17    	0.949319	0          	0.949319	0.949319
58 	16    	0.949319	0          	0.949319	0.949319
59 	17    	0.949319	0          	0.949319	0.949319
60 	15    	0.949319	0          	0.949319	0.949319
61 	15    	0.949319	0          	0.949319	0.949319
62 	14    	0.949319	0          	0.949319	0.949319
63 	13    	0.949319	0          	0.949319	0.949319
64 	17    	0.949319	0          	0.949319	0.949319
65 	12    	0.949319	0          	0.949319	0.949319
66 	14    	0.949319	0          	0.949319	0.949319
67 	15    	0.949319	0          	0.949319	0.949319
68 	17    	0.949319	0          	0.949319	0.949319
69 	16    	0.949319	0          	0.949319	0.949319
70 	17    	0.949319	0          	0.949319	0.949319
71 	15    	0.949319	0          	0.949319	0.949319
72 	12    	0.949319	0          	0.949319	0.949319
73 	14    	0.949319	0          	0.949319	0.949319
74 	14    	0.949319	0          	0.949319	0.949319
75 	16    	0.949319	0          	0.949319	0.949319
76 	15    	0.949319	0          	0.949319	0.949319
77 	17    	0.949319	0          	0.949319	0.949319
78 	14    	0.949319	0          	0.949319	0.949319
79 	15    	0.949319	0          	0.949319	0.949319
80 	15    	0.949319	0          	0.949319	0.949319
81 	16    	0.949319	0          	0.949319	0.949319
82 	12    	0.949319	0          	0.949319	0.949319
83 	16    	0.949319	0          	0.949319	0.949319
84 	13    	0.949319	0          	0.949319	0.949319
85 	19    	0.949319	0          	0.949319	0.949319
86 	13    	0.949319	0          	0.949319	0.949319
87 	18    	0.949319	0          	0.949319	0.949319
88 	16    	0.949319	0          	0.949319	0.949319
89 	16    	0.949319	0          	0.949319	0.949319
90 	18    	0.949319	0          	0.949319	0.949319
91 	13    	0.949319	0          	0.949319	0.949319
92 	14    	0.949319	0          	0.949319	0.949319
93 	14    	0.949319	0          	0.949319	0.949319
94 	15    	0.949319	0          	0.949319	0.949319
95 	13    	0.949319	0          	0.949319	0.949319
96 	16    	0.949319	0          	0.949319	0.949319
97 	16    	0.949319	0          	0.949319	0.949319
98 	14    	0.949319	0          	0.949319	0.949319
99 	13    	0.949319	0          	0.949319	0.949319
100	17    	0.949319	0          	0.949319	0.949319
101	17    	0.949319	0          	0.949319	0.949319
102	12    	0.949319	0          	0.949319	0.949319
103	17    	0.949319	0          	0.949319	0.949319
104	18    	0.949319	0          	0.949319	0.949319
0  	19    	0.893593	0.0497183  	0.796374	0.947216
1  	17    	0.934168	0.00518973 	0.924479	0.947216
2  	13    	0.937105	0.00315004 	0.933393	0.947216
3  	15    	0.939097	0.00237056 	0.935897	0.947216
4  	16    	0.941301	0.00285385 	0.938401	0.947216
5  	13    	0.942988	0.00298677 	0.940505	0.947216
6  	18    	0.942988	0.00298677 	0.940505	0.947216
7  	15    	0.94371 	0.00284413 	0.940505	0.947216
8  	18    	0.944321	0.00260415 	0.940605	0.947216
9  	15    	0.945328	0.00227109 	0.941707	0.947216
10 	17    	0.946456	0.00147001 	0.94361 	0.947216
11 	17    	0.947216	0          	0.947216	0.947216
12 	16    	0.947216	0          	0.947216	0.947216
13 	17    	0.947216	0          	0.947216	0.947216
14 	16    	0.947216	0          	0.947216	0.947216
15 	15    	0.947216	0          	0.947216	0.947216
16 	14    	0.947216	0          	0.947216	0.947216
17 	16    	0.947216	0          	0.947216	0.947216
18 	15    	0.947216	0          	0.947216	0.947216
19 	14    	0.947216	0          	0.947216	0.947216
20 	13    	0.947216	0          	0.947216	0.947216
21 	14    	0.947216	0          	0.947216	0.947216
22 	15    	0.947216	0          	0.947216	0.947216
23 	12    	0.947216	0          	0.947216	0.947216
24 	15    	0.947216	0          	0.947216	0.947216
25 	13    	0.947216	0          	0.947216	0.947216
26 	13    	0.947216	0          	0.947216	0.947216
27 	14    	0.947216	0          	0.947216	0.947216
28 	14    	0.947216	0          	0.947216	0.947216
29 	14    	0.947216	0          	0.947216	0.947216
30 	18    	0.947216	0          	0.947216	0.947216
31 	15    	0.947216	0          	0.947216	0.947216
32 	17    	0.947216	0          	0.947216	0.947216
33 	17    	0.947216	0          	0.947216	0.947216
34 	15    	0.947216	0          	0.947216	0.947216
35 	16    	0.947216	0          	0.947216	0.947216
36 	16    	0.947216	0          	0.947216	0.947216
37 	18    	0.947216	0          	0.947216	0.947216
38 	13    	0.947216	0          	0.947216	0.947216
39 	15    	0.947216	0          	0.947216	0.947216
40 	16    	0.947216	0          	0.947216	0.947216
41 	18    	0.947216	0          	0.947216	0.947216
42 	16    	0.947216	0          	0.947216	0.947216
43 	15    	0.947216	0          	0.947216	0.947216
44 	15    	0.947216	0          	0.947216	0.947216
45 	17    	0.947216	0          	0.947216	0.947216
46 	13    	0.947216	0          	0.947216	0.947216
47 	15    	0.947216	0          	0.947216	0.947216
48 	14    	0.947216	0          	0.947216	0.947216
49 	18    	0.947216	0          	0.947216	0.947216
50 	15    	0.947216	0          	0.947216	0.947216
51 	17    	0.947216	0          	0.947216	0.947216
52 	17    	0.947216	0          	0.947216	0.947216
53 	15    	0.947216	0          	0.947216	0.947216
54 	13    	0.947216	0          	0.947216	0.947216
55 	17    	0.947216	0          	0.947216	0.947216
56 	16    	0.947216	0          	0.947216	0.947216
57 	15    	0.947216	0          	0.947216	0.947216
58 	15    	0.947216	0          	0.947216	0.947216
59 	17    	0.947216	0          	0.947216	0.947216
60 	18    	0.947216	0          	0.947216	0.947216
61 	17    	0.947216	0          	0.947216	0.947216
62 	16    	0.947216	0          	0.947216	0.947216
63 	16    	0.947216	0          	0.947216	0.947216
64 	14    	0.947216	0          	0.947216	0.947216
65 	16    	0.947216	0          	0.947216	0.947216
66 	15    	0.947216	0          	0.947216	0.947216
67 	16    	0.947216	0          	0.947216	0.947216
68 	15    	0.947216	0          	0.947216	0.947216
69 	15    	0.947216	0          	0.947216	0.947216
70 	14    	0.947216	0          	0.947216	0.947216
71 	16    	0.947216	0          	0.947216	0.947216
72 	14    	0.947216	0          	0.947216	0.947216
73 	16    	0.947216	0          	0.947216	0.947216
74 	17    	0.947216	0          	0.947216	0.947216
75 	17    	0.947216	0          	0.947216	0.947216
76 	17    	0.947289	0.00031312 	0.947216	0.948618
77 	16    	0.947363	0.000430342	0.947216	0.948618
78 	17    	0.947437	0.000511323	0.947216	0.948618
79 	13    	0.947585	0.000617481	0.947216	0.948618
80 	17    	0.947732	0.000676417	0.947216	0.948618
81 	19    	0.94788 	0.000700158	0.947216	0.948618
82 	14    	0.948101	0.000676417	0.947216	0.948618
83 	14    	0.948249	0.000617481	0.947216	0.948618
84 	15    	0.94847 	0.000430342	0.947216	0.948618
85 	16    	0.948618	0          	0.948618	0.948618
86 	16    	0.948618	0          	0.948618	0.948618
87 	17    	0.948618	0          	0.948618	0.948618
88 	16    	0.948618	0          	0.948618	0.948618
89 	13    	0.948618	0          	0.948618	0.948618
90 	15    	0.948618	0          	0.948618	0.948618
91 	15    	0.948618	0          	0.948618	0.948618
92 	12    	0.948618	0          	0.948618	0.948618
93 	15    	0.948618	0          	0.948618	0.948618
94 	13    	0.948618	0          	0.948618	0.948618
95 	16    	0.948618	0          	0.948618	0.948618
96 	14    	0.948618	0          	0.948618	0.948618
97 	13    	0.948618	0          	0.948618	0.948618
98 	15    	0.948618	0          	0.948618	0.948618
99 	17    	0.948618	0          	0.948618	0.948618
100	14    	0.948618	0          	0.948618	0.948618
101	16    	0.948618	0          	0.948618	0.948618
102	14    	0.948618	0          	0.948618	0.948618
103	17    	0.948618	0          	0.948618	0.948618
104	15    	0.948618	0          	0.948618	0.948618
0  	19    	0.891753	0.0485386  	0.798177	0.942809
1  	12    	0.930758	0.00934979 	0.909756	0.942809
2  	16    	0.938259	0.00269412 	0.936098	0.947216
3  	16    	0.939493	0.00304997 	0.9372  	0.947216
4  	15    	0.940294	0.00280071 	0.9376  	0.947216
5  	17    	0.941037	0.00242072 	0.939002	0.947216
6  	15    	0.94147 	0.00220382 	0.939203	0.947216
7  	15    	0.942687	0.00207635 	0.940605	0.947216
8  	14    	0.943773	0.00238891 	0.941406	0.947216
9  	14    	0.944986	0.00235791 	0.941907	0.947216
10 	15    	0.946109	0.00182428 	0.942909	0.947216
11 	17    	0.946562	0.00147434 	0.942909	0.947216
12 	18    	0.947015	0.000779918	0.94371 	0.947216
13 	18    	0.947216	0          	0.947216	0.947216
14 	16    	0.947216	0          	0.947216	0.947216
15 	15    	0.947216	0          	0.947216	0.947216
16 	16    	0.947216	0          	0.947216	0.947216
17 	12    	0.947216	0          	0.947216	0.947216
18 	13    	0.947216	0          	0.947216	0.947216
