0  	19    	0.893772	0.0489654 	0.798177	0.939002
1  	13    	0.86442 	0.206368  	0       	0.939203
2  	8     	0.921   	0.0341383 	0.816707	0.94351 
3  	13    	0.935755	0.0113727 	0.893029	0.94351 
4  	11    	0.890145	0.209873  	0       	0.94351 
5  	12    	0.94099 	0.00260159	0.934495	0.94351 
6  	12    	0.940484	0.00420769	0.927184	0.94351 
7  	4     	0.942128	0.00247626	0.935096	0.94351 
8  	11    	0.942034	0.00238331	0.9375  	0.94351 
9  	11    	0.842611	0.289024  	0       	0.94351 
10 	10    	0.891316	0.210127  	0       	0.94351 
11 	9     	0.891985	0.210258  	0       	0.94351 
12 	8     	0.941907	0.00266926	0.934796	0.94351 
13 	11    	0.941185	0.00266561	0.936498	0.94351 
14 	9     	0.941327	0.00260044	0.9375  	0.94351 
15 	14    	0.941132	0.0026615 	0.936498	0.94351 
16 	14    	0.843149	0.289203  	0       	0.94351 
17 	7     	0.892417	0.210358  	0       	0.94351 
18 	11    	0.942587	0.00179366	0.9375  	0.944311
19 	11    	0.892818	0.210458  	0       	0.948317
20 	8     	0.942824	0.00513485	0.922075	0.948317
21 	13    	0.943299	0.00229436	0.9375  	0.948317
22 	11    	0.893519	0.21062   	0       	0.948317
23 	11    	0.943773	0.00310457	0.9375  	0.948317
24 	15    	0.89538 	0.211058  	0       	0.950421
25 	9     	0.945096	0.00353945	0.937901	0.950421
26 	13    	0.896445	0.211327  	0       	0.950421
27 	9     	0.89713 	0.21147   	0       	0.950421
28 	7     	0.895707	0.211353  	0       	0.950421
29 	14    	0.896076	0.211251  	0       	0.950421
30 	9     	0.946725	0.00398737	0.935296	0.950421
31 	8     	0.947896	0.00283289	0.939303	0.950421
32 	12    	0.898126	0.211707  	0       	0.950421
33 	13    	0.897926	0.21166   	0       	0.950421
34 	8     	0.891421	0.211678  	0       	0.950421
35 	9     	0.948154	0.0019778 	0.945312	0.950421
36 	10    	0.947822	0.00205896	0.945312	0.950421
37 	9     	0.898216	0.211719  	0       	0.950421
38 	14    	0.947337	0.00308828	0.939303	0.950421
39 	13    	0.892286	0.21188   	0       	0.950421
40 	14    	0.943599	0.0116391 	0.909455	0.950421
41 	15    	0.945845	0.00970927	0.905849	0.950421
42 	7     	0.946862	0.00561409	0.92518 	0.950421
43 	13    	0.842163	0.290028  	0       	0.950421
44 	16    	0.947896	0.0026285 	0.941607	0.950421
45 	13    	0.945845	0.0064505 	0.927784	0.950421
46 	11    	0.944184	0.00767717	0.919271	0.950421
47 	8     	0.945502	0.00532888	0.931891	0.950421
48 	9     	0.947263	0.00320963	0.937901	0.950421
49 	14    	0.794065	0.34406   	0       	0.950421
50 	7     	0.891036	0.210675  	0       	0.950421
51 	11    	0.894726	0.211248  	0       	0.950421
52 	10    	0.798662	0.345837  	0       	0.950421
53 	11    	0.84764 	0.290751  	0       	0.950421
54 	12    	0.897789	0.21162   	0       	0.950421
55 	10    	0.895802	0.211302  	0       	0.950421
56 	12    	0.940073	0.02608   	0.831631	0.950421
57 	15    	0.947447	0.00371057	0.934395	0.950421
58 	16    	0.848405	0.291008  	0       	0.951823
59 	5     	0.897141	0.211501  	0       	0.951122
60 	11    	0.946989	0.00457077	0.935296	0.951122
61 	14    	0.842643	0.289451  	0       	0.951122
62 	7     	0.897452	0.211638  	0       	0.951823
63 	11    	0.947484	0.00658594	0.921374	0.951823
64 	10    	0.947632	0.00441271	0.935296	0.951823
65 	10    	0.943657	0.0254892 	0.835837	0.951823
66 	13    	0.900098	0.212162  	0       	0.951823
67 	12    	0.899144	0.211967  	0       	0.951823
68 	14    	0.949535	0.00285621	0.941106	0.951823
69 	10    	0.948186	0.00588426	0.93139 	0.951823
70 	15    	0.899692	0.21207   	0       	0.951823
71 	15    	0.949329	0.00253698	0.942809	0.951823
72 	14    	0.950479	0.00175791	0.945312	0.951823
73 	7     	0.949414	0.00409743	0.936899	0.951823
74 	11    	0.901216	0.212421  	0       	0.951823
75 	17    	0.950125	0.00173406	0.946314	0.951823
76 	12    	0.947658	0.0062233 	0.930088	0.951823
77 	15    	0.949319	0.00283111	0.941506	0.951823
78 	11    	0.849986	0.291551  	0       	0.951823
79 	9     	0.950732	0.00138973	0.948718	0.951823
80 	11    	0.950189	0.00323613	0.9376  	0.951823
81 	11    	0.950579	0.00179565	0.944812	0.951823
82 	10    	0.950025	0.00230002	0.942208	0.951823
83 	11    	0.900372	0.212226  	0       	0.951823
84 	14    	0.84948 	0.291392  	0       	0.951823
85 	8     	0.89946 	0.212035  	0       	0.951823
86 	13    	0.850044	0.291568  	0       	0.951823
87 	8     	0.900636	0.212286  	0       	0.951823
88 	12    	0.900235	0.212242  	0       	0.951823
89 	11    	0.899639	0.212078  	0       	0.951823
90 	10    	0.949983	0.00296059	0.938902	0.951823
91 	10    	0.837951	0.289551  	0       	0.951823
92 	10    	0.898896	0.211918  	0       	0.951823
93 	15    	0.848574	0.291085  	0       	0.951823
94 	9     	0.948781	0.00329035	0.940805	0.951823
95 	11    	0.847419	0.290753  	0       	0.951823
96 	11    	0.890108	0.211429  	0       	0.951823
97 	13    	0.949119	0.00337055	0.937099	0.951823
98 	10    	0.949741	0.0032559 	0.9373  	0.951823
99 	11    	0.89984 	0.212119  	0       	0.951823
100	8     	0.899977	0.212141  	0       	0.951823
101	10    	0.949836	0.0022613 	0.942809	0.951823
102	12    	0.850703	0.291792  	0       	0.951823
103	10    	0.800296	0.346545  	0       	0.951823
104	10    	0.944506	0.0256874 	0.835837	0.951823
0  	19    	0.893614	0.0490298  	0.796374	0.9376  
1  	14    	0.864894	0.206708   	0       	0.941006
2  	8     	0.926256	0.0214184  	0.877604	0.941006
3  	11    	0.8358  	0.286931   	0       	0.94351 
4  	13    	0.883651	0.209589   	0       	0.94351 
5  	10    	0.838521	0.287664   	0       	0.94351 
6  	11    	0.934374	0.0237293  	0.834635	0.94361 
7  	7     	0.835858	0.287679   	0       	0.94361 
8  	10    	0.934648	0.024483   	0.831631	0.94361 
9  	12    	0.891479	0.210154   	0       	0.94361 
10 	16    	0.892206	0.210308   	0       	0.94361 
11 	12    	0.93051 	0.0329496  	0.834635	0.94361 
12 	11    	0.942708	0.000792014	0.941707	0.94361 
13 	14    	0.941738	0.00228563 	0.935998	0.94361 
14 	18    	0.931164	0.032914   	0.834635	0.94361 
15 	13    	0.939804	0.00910928 	0.901542	0.94361 
16 	7     	0.94197 	0.00402838 	0.92518 	0.94361 
17 	14    	0.942803	0.000800288	0.941707	0.94361 
18 	14    	0.891374	0.210199   	0       	0.94361 
19 	16    	0.892771	0.210429   	0       	0.94361 
20 	11    	0.93683 	0.0240997  	0.834635	0.94361 
21 	8     	0.942466	0.000784185	0.941707	0.94361 
22 	7     	0.942919	0.00081235 	0.941707	0.94361 
